price,rating,review_count,image_count,description_length,room_size,distance,wifi,ac,food,fake_listing
4384,3.35,26,14,437,531,5.07,0,0,0,0
11745,2.84,461,9,355,323,1.69,1,1,0,0
21734,4.83,58,11,468,219,3.74,0,0,1,0
20653,4.65,146,10,83,480,13.11,0,0,0,0
4260,2.25,495,10,154,243,13.7,0,1,1,0
10701,3.55,114,14,310,183,6.59,1,0,1,0
23947,2.68,485,5,297,142,9.5,1,0,0,0
13401,3.23,459,12,195,94,8.05,0,1,0,0
18519,4.63,386,10,435,573,4.56,1,1,1,0
24977,3.58,198,10,301,258,5.5,0,0,0,0
14864,3.0,127,14,139,520,8.14,0,1,1,0
18681,2.62,375,1,281,567,10.58,1,1,0,0
8543,4.4,482,7,193,390,5.57,1,0,0,0
24067,3.87,152,5,458,209,10.63,0,1,1,0
21265,3.4,368,10,478,545,14.43,0,1,1,0
15488,2.65,270,8,498,581,0.86,0,0,0,0
13079,3.0,338,10,137,342,2.88,0,1,1,0
13744,4.88,443,12,458,250,13.79,1,0,0,0
6809,3.56,82,12,360,485,1.54,1,0,0,0
24267,3.2,22,5,204,104,11.59,1,1,0,0
10206,3.56,10,5,262,528,9.55,1,0,0,0
23539,4.34,186,11,233,239,1.19,0,1,1,0
24057,3.02,468,1,140,296,0.51,0,0,1,0
16746,2.54,115,4,82,569,7.78,1,0,1,0
18995,3.75,161,8,404,359,2.2,0,1,0,0
19035,4.0,102,0,168,160,13.15,1,1,1,0
14671,4.14,242,3,295,204,7.47,0,1,1,0
16210,4.65,6,9,476,249,3.9,1,1,0,0
20793,3.11,361,9,494,169,2.94,1,0,1,0
8197,2.23,171,13,48,459,12.62,0,0,0,0
18553,4.88,255,2,318,190,10.92,1,1,1,0
10452,3.31,246,0,244,243,10.91,1,0,0,0
11718,3.87,474,0,192,494,1.74,1,1,0,0
17859,4.0,191,14,263,234,9.56,0,1,1,0
5172,3.64,113,0,340,273,13.11,0,0,1,0
16158,2.62,22,0,150,555,11.61,1,0,1,0
19663,4.27,357,14,371,100,2.21,1,1,1,0
23361,4.41,313,12,39,188,14.26,1,0,0,0
22053,3.66,275,1,100,478,1.51,0,1,0,0
14085,3.47,410,10,312,208,8.58,1,1,1,0
6981,2.34,372,4,313,588,14.2,0,1,0,0
24153,2.25,443,1,477,359,12.42,1,1,1,0
8247,3.02,135,3,254,506,10.37,0,0,0,0
13553,2.93,356,8,320,106,12.92,1,0,1,0
23811,4.86,194,2,240,423,10.26,1,0,1,0
9135,4.35,257,1,189,480,1.3,1,1,0,0
8573,3.98,277,3,65,374,5.59,1,1,0,0
23515,3.55,69,8,79,275,6.69,0,1,0,0
16731,2.5,358,3,115,235,8.42,1,1,0,0
10189,4.94,359,14,288,519,3.83,1,0,1,0
17541,3.13,35,11,50,180,13.28,0,1,1,0
13878,2.32,107,4,399,579,3.82,0,1,0,0
14087,3.48,23,3,343,364,10.04,1,1,0,0
16667,4.62,139,12,135,148,13.21,0,0,0,0
23919,4.66,464,7,81,465,11.13,1,1,1,0
5776,2.03,21,13,452,531,2.47,0,0,1,0
12311,4.66,338,12,165,217,14.3,1,1,0,0
10697,2.81,328,14,350,327,1.83,0,0,1,0
17629,2.12,203,14,381,182,3.4,0,1,0,0
11386,4.54,379,3,72,589,2.52,1,0,1,0
20046,4.59,223,1,421,454,10.17,0,0,1,0
11044,3.79,222,11,70,234,12.21,0,0,0,0
23602,3.72,80,3,188,166,3.95,1,1,0,0
12615,4.44,406,1,376,561,14.7,0,0,1,0
18034,4.36,329,8,376,288,2.52,1,0,0,0
8060,4.67,190,10,214,257,5.08,1,0,1,0
13900,3.66,285,13,468,337,7.61,0,0,1,0
8581,4.9,146,7,102,352,12.23,0,0,0,0
5014,4.99,281,8,398,103,5.96,1,0,0,0
23173,2.35,473,3,153,479,3.11,1,0,1,0
15997,4.55,383,0,477,432,7.24,0,0,0,0
13635,3.5,10,2,440,380,7.41,1,1,1,0
16648,3.16,275,6,287,89,0.73,0,0,0,0
10148,3.84,373,0,100,122,0.8,0,0,1,0
21748,2.17,55,10,238,130,4.53,0,0,0,0
17022,3.52,172,7,21,186,11.25,0,0,1,0
23013,4.61,451,8,328,314,5.81,1,0,0,0
8919,2.64,302,7,428,569,3.56,0,1,1,0
18886,3.28,203,4,270,554,2.14,1,1,0,0
9638,4.82,344,11,255,371,4.57,1,0,1,0
7651,3.29,247,10,175,560,7.48,0,1,0,0
3609,3.08,313,13,448,539,1.85,0,1,1,0
10940,3.32,265,11,56,504,0.72,0,1,0,0
13348,3.56,21,12,248,408,2.35,0,1,0,0
6866,3.9,326,14,164,264,11.2,1,0,1,0
19755,4.4,23,8,344,585,7.26,0,1,0,0
19999,3.36,193,3,75,557,6.95,1,1,0,0
5253,4.45,95,8,140,93,0.79,1,0,1,0
7942,3.6,468,0,333,172,10.81,0,0,1,0
15330,3.02,444,11,230,259,3.43,0,0,0,0
3864,3.97,262,10,279,384,1.82,1,0,0,0
4268,4.15,71,2,122,554,12.71,1,1,0,0
10454,3.67,242,3,458,190,7.54,1,1,0,0
16666,2.17,382,10,324,494,11.36,1,1,1,0
23955,2.51,37,9,254,500,12.42,1,1,0,0
15370,2.86,404,0,57,490,14.49,0,1,1,0
8229,2.85,391,11,320,408,9.54,1,1,0,0
19309,4.02,376,5,127,351,1.49,1,0,0,0
21621,2.06,88,12,433,93,8.59,1,1,0,0
7054,4.27,27,14,243,254,7.89,0,0,1,0
3935,2.8,91,3,312,237,1.33,1,1,0,0
15172,2.93,53,3,203,313,4.94,0,0,0,0
13530,3.58,158,0,174,220,6.48,1,0,0,0
18560,2.65,371,4,51,560,2.83,0,0,0,0
19156,4.65,227,8,253,198,0.63,0,1,0,0
19709,2.26,472,5,414,461,11.48,0,1,1,0
12726,3.33,371,14,269,489,12.85,1,1,0,0
10774,4.55,375,7,77,128,3.82,1,1,0,0
23245,3.85,40,10,352,449,0.56,0,1,1,0
4985,2.88,36,3,182,412,13.4,0,0,1,0
17252,3.26,124,8,36,228,2.44,1,1,1,0
24316,4.12,421,6,433,236,6.35,0,0,1,0
7603,4.92,178,13,273,231,5.81,0,0,0,0
22162,4.68,331,13,165,540,2.88,0,1,1,0
18960,3.03,36,6,248,455,9.18,0,1,1,0
12462,4.99,100,7,259,504,13.82,0,0,1,0
17166,2.01,30,1,305,127,7.95,0,1,0,0
10754,2.08,189,11,365,414,14.61,0,0,0,0
17246,4.47,145,5,394,548,3.27,1,0,1,0
7078,2.6,89,6,35,324,12.8,0,1,0,0
15853,2.18,5,2,94,341,4.23,0,0,0,0
20751,2.71,392,7,457,329,4.13,0,1,0,0
7042,3.28,138,0,279,576,2.21,1,1,1,0
19284,4.19,94,0,402,131,13.02,1,0,0,0
17389,3.87,118,9,380,568,11.01,0,1,0,0
5575,2.71,365,2,418,221,5.45,0,0,0,0
9754,3.51,119,5,479,451,5.57,1,1,1,0
20965,4.78,385,6,430,330,12.75,0,0,0,0
4986,4.45,122,1,23,393,13.95,1,1,1,0
21624,2.97,284,13,438,304,9.24,0,1,0,0
23350,4.95,365,5,270,135,6.4,0,0,1,0
18470,4.13,376,11,104,418,1.27,1,1,0,0
8968,2.19,178,4,82,579,2.34,1,1,0,0
10493,2.11,489,14,119,563,2.56,1,0,1,0
7103,2.51,324,5,341,243,4.51,0,1,1,0
5076,4.18,406,0,262,520,4.23,0,1,0,0
24615,2.55,483,13,314,212,8.37,0,0,0,0
5994,3.53,6,9,431,160,14.19,0,1,0,0
6744,2.28,383,6,181,429,12.99,0,1,0,0
17466,4.76,311,7,436,213,7.88,0,1,1,0
17523,3.03,126,13,197,131,0.75,0,1,0,0
8594,4.72,76,6,463,573,1.49,1,1,0,0
10531,4.83,233,8,347,281,12.98,0,1,1,0
10371,2.02,317,0,347,587,4.61,1,1,1,0
17547,3.39,73,9,271,93,5.11,0,0,0,0
21028,2.07,483,8,61,464,2.53,1,1,1,0
6144,4.73,463,10,261,280,3.74,1,0,1,0
16990,3.56,270,10,361,244,4.08,0,0,0,0
17083,2.22,308,12,110,212,6.48,0,1,1,0
19626,2.33,426,14,47,198,9.54,0,0,1,0
23469,3.15,466,2,478,565,5.62,0,0,1,0
10954,4.82,468,1,174,262,7.02,0,0,1,0
10269,4.08,119,5,138,537,3.14,1,1,0,0
10130,4.6,34,10,404,414,1.32,0,0,1,0
9828,3.1,206,4,239,310,5.55,0,0,1,0
11844,2.13,495,14,366,390,1.41,1,1,1,0
17220,4.92,269,3,283,82,4.85,0,0,1,0
9331,2.05,92,3,140,160,12.65,1,0,0,0
22896,4.84,452,7,65,354,5.82,1,0,0,0
16397,3.11,377,9,299,467,3.3,0,0,1,0
20883,2.03,176,12,134,424,13.58,1,0,1,0
13291,4.07,273,2,187,298,9.77,0,1,0,0
21542,4.94,178,12,454,142,14.83,1,1,1,0
13164,4.9,128,0,265,519,4.85,1,1,0,0
24546,2.48,124,4,394,106,3.41,1,1,0,0
13450,2.54,26,7,299,460,4.82,0,0,1,0
23423,3.7,63,2,253,327,12.28,0,1,1,0
5035,3.91,59,1,41,233,2.7,0,1,1,0
14463,4.22,218,0,221,289,4.0,1,1,0,0
10977,2.54,216,12,87,101,10.67,1,1,0,0
20241,4.88,168,3,155,98,11.2,1,0,1,0
23207,3.92,148,10,250,588,14.4,0,1,1,0
15182,4.54,269,1,77,508,14.71,1,1,0,0
3298,3.62,115,13,34,116,10.12,0,1,1,0
3923,3.24,244,7,283,486,5.76,1,0,0,0
23616,4.93,147,10,496,503,7.07,1,1,1,0
16331,3.75,91,12,189,417,6.87,1,0,0,0
23690,4.6,84,14,442,350,6.12,1,1,0,0
22183,4.86,86,9,310,541,5.4,1,1,1,0
9578,4.03,394,11,188,394,2.93,0,0,1,0
7875,3.65,119,8,67,137,5.81,1,0,1,0
24710,2.01,449,12,481,455,14.55,1,1,0,0
15254,2.12,339,9,115,535,13.29,1,1,1,0
21186,2.6,23,0,346,486,9.45,1,1,0,0
13905,2.56,374,14,63,464,3.3,1,0,0,0
16353,2.76,88,1,372,135,13.24,0,0,0,0
18882,2.91,36,5,259,538,5.02,0,0,0,0
22041,3.08,341,12,310,554,8.41,0,0,1,0
22730,3.26,382,9,302,595,13.72,1,0,0,0
12663,2.3,407,11,468,96,5.35,0,0,1,0
22333,2.13,270,6,89,512,13.74,1,1,1,0
3941,4.02,11,1,272,316,3.91,1,1,0,0
4907,3.61,493,7,85,386,13.97,1,1,0,0
7837,3.33,94,12,346,512,5.7,0,0,0,0
16680,3.9,490,9,475,103,5.93,1,1,0,0
20627,4.48,447,8,466,379,8.52,0,1,1,0
8696,3.28,30,7,496,317,5.53,0,0,0,0
19226,3.92,436,8,355,571,7.02,1,1,0,0
16543,4.86,349,14,304,367,7.77,1,0,0,0
15615,4.52,232,5,50,494,7.62,1,0,0,0
4466,3.28,339,10,467,479,14.44,1,1,0,0
23341,3.93,327,6,233,495,4.59,0,1,1,0
21350,2.53,299,5,200,562,4.63,0,1,0,0
3375,3.68,285,6,221,330,12.65,1,1,0,0
3262,4.94,34,2,87,479,6.18,0,0,1,0
23746,3.55,20,3,44,220,1.56,1,0,1,0
14580,4.78,110,8,267,457,7.48,0,0,0,0
13136,3.22,487,2,392,199,8.48,0,1,1,0
10833,5.0,318,1,416,417,9.46,0,1,1,0
4893,3.74,347,11,356,529,3.91,0,0,1,0
11106,2.13,486,12,443,240,14.61,0,0,0,0
14826,3.76,144,10,475,184,11.19,1,1,0,0
4652,2.82,11,6,362,171,10.94,0,1,1,0
24924,2.1,243,5,410,564,13.16,1,1,0,0
23276,4.46,497,2,179,498,0.88,0,1,0,0
3599,2.83,145,5,299,500,9.39,0,0,1,0
24199,4.39,238,14,276,133,12.36,1,0,0,0
21296,2.86,91,6,130,593,1.0,1,0,0,0
11792,2.58,315,5,66,176,11.46,0,1,0,0
23597,4.92,322,0,198,264,14.85,1,0,0,0
6637,3.08,114,11,55,512,9.1,1,0,0,0
13355,3.8,14,13,430,550,6.66,0,1,0,0
18989,3.83,271,0,217,204,7.08,1,1,0,0
12290,3.68,21,8,61,413,10.35,0,1,0,0
8599,4.74,117,5,498,343,8.76,0,1,1,0
17342,4.02,368,11,351,270,11.92,1,1,0,0
16945,3.21,94,1,109,300,6.61,1,0,1,0
13762,4.59,446,14,364,278,6.55,0,1,1,0
17312,2.54,414,10,87,423,11.32,1,0,0,0
10382,3.63,256,0,89,253,9.86,0,0,0,0
11982,4.85,330,10,129,296,11.78,0,1,1,0
22953,3.88,261,11,401,285,13.36,1,1,1,0
10707,4.45,86,1,416,452,4.32,0,1,1,0
20130,3.96,392,7,428,253,5.07,0,0,0,0
7633,4.52,435,4,370,157,8.14,0,0,1,0
20304,4.83,463,6,41,402,13.99,0,1,1,0
12269,2.82,317,6,296,463,12.6,0,0,0,0
16778,2.51,57,1,418,516,7.29,0,1,0,0
10008,3.45,229,3,214,278,8.81,1,1,1,0
18523,4.11,107,1,440,86,10.83,1,0,0,0
21765,2.68,18,6,64,342,8.08,1,1,0,0
6618,2.01,364,4,429,99,1.93,0,0,0,0
23827,3.03,140,0,130,333,5.61,0,1,1,0
3272,4.91,378,1,228,259,1.19,1,1,0,0
16007,4.08,159,5,249,432,10.21,0,0,1,0
21157,3.2,99,13,458,294,5.39,0,1,0,0
5547,2.58,264,3,197,437,11.21,1,1,0,0
6164,3.07,237,6,438,299,6.73,0,1,0,0
24164,2.51,237,14,269,416,1.16,1,0,1,0
17414,2.32,48,1,444,398,6.0,0,1,0,0
17327,4.72,164,12,347,545,3.67,1,0,1,0
18576,4.99,286,11,391,233,3.61,1,1,1,0
3946,2.49,414,1,30,430,5.98,0,1,0,0
17693,2.16,58,11,271,141,14.69,0,0,0,0
19890,2.99,182,5,363,539,14.42,1,0,0,0
18540,3.38,146,7,254,319,12.15,0,0,0,0
9719,2.61,446,12,155,269,4.06,1,1,1,0
11435,2.9,385,0,273,225,11.58,1,1,1,0
14350,2.6,300,4,73,371,0.72,0,1,1,0
6590,4.32,95,0,497,139,1.32,1,1,1,0
13064,4.14,42,14,148,552,12.62,1,0,1,0
20576,3.9,353,10,245,152,8.68,0,0,0,0
20848,3.16,256,5,39,318,5.91,0,1,0,0
3390,4.73,212,6,119,495,11.24,1,0,1,0
24999,4.91,188,5,309,258,2.16,1,0,0,0
15668,2.52,130,13,76,146,4.66,0,1,1,0
14569,2.67,346,12,245,156,11.05,1,0,0,0
16029,3.58,299,8,160,327,3.5,0,0,0,0
16107,2.27,390,2,144,147,9.21,1,0,0,0
5560,3.31,288,7,457,178,6.99,1,1,1,0
8867,3.75,136,2,328,403,3.43,0,0,0,0
18284,3.57,29,10,71,202,13.38,1,1,1,0
4211,2.99,145,14,153,112,6.82,1,1,0,0
12121,3.63,311,11,311,224,9.18,0,1,1,0
4539,4.88,473,12,172,596,4.17,1,0,0,0
20027,2.62,467,12,366,389,5.53,1,0,1,0
11693,3.96,485,6,205,223,1.21,0,0,0,0
11921,2.13,104,13,258,596,7.51,1,0,1,0
20667,2.2,286,12,202,274,5.5,0,0,0,0
13310,3.66,455,4,370,562,5.28,1,0,1,0
15744,2.31,190,11,22,554,13.4,1,0,1,0
7386,2.07,470,12,303,248,10.71,1,0,0,0
20303,2.51,177,0,397,262,7.13,0,0,1,0
15242,3.69,344,14,215,192,3.33,1,0,0,0
21723,4.11,238,10,484,355,14.61,1,0,1,0
17257,2.61,0,11,185,555,1.58,1,1,1,0
11947,4.0,109,3,309,257,2.47,1,0,1,0
16946,2.55,337,13,359,370,4.42,1,0,1,0
8930,3.84,274,12,160,513,14.34,1,1,1,0
8402,3.24,370,10,130,542,4.54,0,1,0,0
19017,3.96,381,14,280,496,7.63,0,0,1,0
24659,4.99,233,8,403,217,11.54,1,0,0,0
3507,4.81,63,14,207,568,13.97,0,1,0,0
4436,2.01,243,7,363,247,9.27,0,0,0,0
14618,4.66,52,2,390,213,6.07,1,1,1,0
11750,2.2,261,14,377,240,14.79,1,1,0,0
19122,4.86,16,1,292,456,0.88,1,1,0,0
10354,2.85,301,10,204,409,12.57,0,1,1,0
14294,3.15,492,8,306,474,4.52,1,0,1,0
23900,2.27,455,0,111,251,12.35,0,1,1,0
16840,2.34,373,8,468,549,2.85,1,1,1,0
23006,4.18,233,11,213,501,5.53,1,0,0,0
7399,4.83,72,6,436,335,1.31,1,1,1,0
8037,3.83,356,11,379,199,3.39,1,1,0,0
18848,4.15,438,1,368,98,9.24,1,1,0,0
6715,4.29,90,10,407,326,11.54,1,1,1,0
17877,2.79,483,4,357,284,13.71,1,1,1,0
10837,2.14,5,13,330,499,2.24,0,0,1,0
4301,2.01,197,1,427,146,2.54,1,0,0,0
10370,3.05,364,14,435,421,14.11,0,1,1,0
24569,2.72,195,4,348,424,11.61,1,0,1,0
21539,2.19,469,6,66,466,8.33,0,0,1,0
9411,2.54,295,4,163,421,7.41,0,1,1,0
9365,2.37,346,1,168,187,2.79,1,1,0,0
18449,4.74,484,10,369,481,6.0,0,1,0,0
3692,2.42,321,13,342,381,5.9,1,1,1,0
4478,3.61,136,4,372,186,9.9,1,1,1,0
9396,3.78,266,11,434,556,9.18,0,1,1,0
11448,3.63,403,11,139,416,1.37,0,0,1,0
13622,2.3,115,9,417,539,12.8,0,0,0,0
19825,2.96,42,13,153,392,14.09,1,0,1,0
13073,2.15,230,5,216,233,11.81,0,1,1,0
5646,3.19,57,14,432,428,3.09,1,1,1,0
8209,2.57,205,4,458,379,3.0,0,1,0,0
9533,3.68,409,1,56,315,11.03,1,1,0,0
24061,4.08,293,5,206,290,6.89,1,1,1,0
10211,3.6,93,5,439,365,11.79,1,0,1,0
12927,3.3,35,11,232,502,1.59,0,0,0,0
14927,3.16,229,1,479,573,10.89,1,1,1,0
22029,4.53,226,12,129,498,6.65,0,0,1,0
12316,2.66,182,12,206,424,0.95,0,0,1,0
15177,4.2,261,3,490,398,8.4,1,0,1,0
13846,4.27,130,6,97,421,10.64,1,0,0,0
10933,3.26,64,0,467,458,8.16,0,0,0,0
8476,2.89,379,0,446,287,2.28,1,0,0,0
16853,3.41,447,13,393,265,12.33,0,1,1,0
10928,2.28,185,10,317,96,5.1,1,0,0,0
5080,2.14,116,11,349,369,13.86,1,1,0,0
9089,2.33,185,10,144,333,13.65,1,0,0,0
10797,2.56,273,5,335,525,3.41,1,1,0,0
20245,3.51,150,6,465,535,7.41,1,1,0,0
11346,4.55,351,11,339,226,2.49,1,1,0,0
22878,2.71,412,4,494,193,10.33,1,0,0,0
3904,4.81,150,14,333,176,12.85,0,0,1,0
20653,4.86,383,11,21,461,9.9,1,1,1,0
19788,4.88,35,9,353,455,4.28,1,1,0,0
12974,4.51,325,7,90,585,1.61,0,0,1,0
4184,3.09,464,10,484,401,1.5,0,1,0,0
4725,2.22,465,3,395,407,9.36,1,0,1,0
14380,3.71,94,2,231,428,14.32,0,1,0,0
16057,3.68,133,6,27,249,10.58,0,0,0,0
8606,4.55,161,13,203,386,11.09,0,0,0,0
6956,4.99,43,3,487,278,5.27,0,0,1,0
19555,3.52,299,0,183,256,9.0,1,1,1,0
21690,3.04,282,10,472,203,5.09,1,0,0,0
19081,2.56,355,7,288,236,13.57,1,1,1,0
3421,2.01,239,4,314,365,2.42,1,1,0,0
8540,3.53,51,12,377,314,9.66,0,0,1,0
19288,3.67,425,7,100,373,11.1,0,1,0,0
18966,4.47,280,7,281,97,10.63,0,1,0,0
18882,3.51,73,11,294,253,4.23,0,1,1,0
7675,4.75,294,4,428,482,7.55,1,1,0,0
12082,3.88,237,7,406,460,10.12,1,1,0,0
16009,4.52,166,6,124,199,14.0,1,1,0,0
9748,2.44,139,12,328,175,7.75,0,0,0,0
9103,4.57,138,2,47,110,4.86,1,1,1,0
20857,4.03,368,14,429,176,6.1,0,1,0,0
22627,2.51,234,3,66,549,8.35,1,0,1,0
21565,2.57,2,10,411,125,14.66,0,0,1,0
22480,4.78,255,11,332,315,9.61,0,1,0,0
14348,2.1,370,12,74,416,2.74,0,1,0,0
12782,3.39,277,6,98,364,12.73,1,0,0,0
8882,2.94,3,3,20,213,3.13,1,0,1,0
8798,4.0,391,5,187,339,1.06,0,0,0,0
12627,4.52,269,11,42,582,1.95,0,1,1,0
11415,3.08,211,1,247,259,11.9,0,0,0,0
15466,3.28,215,11,457,346,13.58,0,1,0,0
12846,4.95,269,1,317,163,4.39,0,0,1,0
15720,4.35,475,2,483,489,7.72,0,1,0,0
12145,4.69,15,9,453,235,9.16,1,0,0,0
7524,3.32,415,6,279,569,6.57,1,0,0,0
9559,2.7,63,2,283,407,1.45,0,1,1,0
10620,3.24,238,11,183,425,1.32,1,0,1,0
22158,4.15,459,2,29,176,6.89,1,1,0,0
6124,2.33,15,12,135,262,12.07,1,0,1,0
11671,2.81,51,13,177,406,1.73,1,1,1,0
14706,2.14,18,3,375,457,3.48,1,1,0,0
20737,3.3,324,14,291,166,4.41,1,1,1,0
15070,4.48,395,9,177,214,8.61,1,1,0,0
23238,2.07,92,5,339,169,1.13,0,1,1,0
11134,4.03,260,0,383,567,12.97,1,0,0,0
3924,4.8,297,5,221,168,7.33,0,1,1,0
21554,2.71,16,7,140,372,7.54,1,1,1,0
8506,4.08,110,11,158,525,5.23,1,0,0,0
16650,4.93,327,14,181,478,3.57,0,0,0,0
5395,4.89,359,14,227,593,5.77,0,1,1,0
18310,2.7,487,7,74,474,13.74,1,0,0,0
11226,2.3,93,5,358,96,1.87,1,1,0,0
14781,2.44,9,5,279,321,1.38,0,0,0,0
8515,4.11,211,12,452,83,2.16,1,0,0,0
22054,4.18,236,2,63,360,11.77,1,1,0,0
6365,4.02,253,13,178,550,1.2,1,1,1,0
19972,3.01,15,1,323,317,5.33,0,0,1,0
14410,2.51,488,6,374,557,6.66,1,1,1,0
22522,3.74,143,7,117,168,7.85,1,0,0,0
12095,3.45,41,9,45,192,0.55,0,1,1,0
23470,4.19,2,12,378,221,7.56,1,0,0,0
13361,3.32,406,13,217,130,3.33,1,1,1,0
11531,3.02,469,5,116,287,1.92,1,1,0,0
7270,2.88,376,4,258,587,8.23,1,0,1,0
12906,2.63,155,3,494,349,11.29,1,1,1,0
19940,2.8,493,0,31,342,14.05,0,0,1,0
14279,2.28,172,8,64,265,13.73,0,1,0,0
8452,3.04,483,10,411,300,6.29,0,0,0,0
22951,2.11,451,9,28,160,10.71,0,1,1,0
23283,2.56,485,3,20,488,10.59,1,1,0,0
9477,4.24,23,1,408,165,6.48,1,0,1,0
20400,2.98,274,3,346,183,1.92,1,0,1,0
9470,4.0,74,12,229,363,6.04,1,1,1,0
5062,4.15,39,10,73,539,14.89,1,0,1,0
12030,3.74,301,4,123,540,8.55,0,1,1,0
23705,4.88,39,1,171,200,5.45,1,0,1,0
22880,2.06,61,6,429,431,11.29,1,1,0,0
4813,4.22,237,2,29,519,10.45,1,0,0,0
14671,4.88,486,13,464,268,8.89,0,1,1,0
17308,4.59,244,14,59,308,9.74,1,0,0,0
5313,2.5,17,7,63,465,8.98,0,1,0,0
12706,2.98,139,3,387,210,14.37,0,0,1,0
20615,2.52,397,11,287,250,7.88,1,0,1,0
12837,3.8,494,10,297,409,9.06,1,0,1,0
8831,4.14,81,4,174,114,7.34,0,1,0,0
22383,2.95,188,2,470,280,9.2,0,0,1,0
22824,3.62,107,12,101,247,13.42,1,0,0,0
7056,4.07,233,10,216,588,5.43,1,0,1,0
3305,3.26,267,4,417,590,7.69,0,1,0,0
17347,4.56,103,8,428,325,7.0,0,1,1,0
4689,4.31,410,10,71,303,6.27,1,0,0,0
6917,2.19,133,12,242,420,12.41,1,1,0,0
5936,3.86,343,13,488,519,3.86,0,0,0,0
6862,2.71,370,1,387,229,7.75,0,0,0,0
17506,3.67,32,6,393,435,13.91,0,1,0,0
17318,4.87,236,14,78,452,2.84,0,0,1,0
18300,4.64,373,14,313,491,0.57,1,0,0,0
8649,3.21,335,9,295,331,4.35,1,0,1,0
22645,2.87,177,7,353,93,13.87,1,1,0,0
21203,2.7,11,2,295,294,1.77,0,1,1,0
18674,3.6,350,10,459,99,2.49,1,0,0,0
20726,2.34,440,3,376,567,5.14,1,0,0,0
8560,3.65,228,12,129,515,11.66,0,1,1,0
18451,2.0,308,10,49,400,11.39,0,1,0,0
21610,2.97,268,9,126,131,1.76,0,1,0,0
4079,2.66,377,1,316,436,14.04,0,1,0,0
16983,4.91,455,14,359,427,3.96,0,0,1,0
23590,4.18,357,9,346,405,4.57,1,1,0,0
18327,3.05,130,12,338,298,6.1,0,0,1,0
15755,2.28,248,8,472,484,9.7,1,0,0,0
10235,3.55,447,2,114,98,8.06,1,0,0,0
20197,2.64,467,14,304,373,13.96,0,1,0,0
24473,3.61,57,8,226,94,8.69,1,1,0,0
5031,4.51,3,12,492,405,12.93,0,1,0,0
11514,3.85,235,6,352,237,1.63,1,1,0,0
12095,3.9,172,5,191,183,12.91,1,1,1,0
17287,3.62,321,10,491,361,3.37,1,0,1,0
8911,4.78,370,11,98,226,5.76,0,1,1,0
14695,4.8,35,10,491,593,5.14,1,0,0,0
22037,3.54,278,2,269,147,5.39,1,0,1,0
6340,2.92,236,10,237,583,13.82,1,1,0,0
10876,3.38,274,6,358,148,6.9,1,1,1,0
18896,2.56,295,14,76,492,4.39,1,0,1,0
15435,3.91,327,10,427,143,4.77,0,1,1,0
4141,3.5,399,13,166,316,12.15,0,0,0,0
22281,2.31,57,2,253,475,8.32,1,0,0,0
12281,2.59,362,12,36,218,7.02,1,1,0,0
23425,3.44,17,10,387,395,13.94,1,0,0,0
5038,4.66,35,5,216,502,13.99,1,0,1,0
7270,3.7,407,7,208,211,11.46,1,1,1,0
13046,4.04,128,4,151,305,8.01,0,0,0,0
7683,3.02,0,10,267,552,2.19,1,1,1,0
19878,3.71,63,10,169,197,10.77,0,1,0,0
10116,3.34,61,12,221,418,12.32,0,0,0,0
4784,3.98,365,2,232,498,12.85,0,0,1,0
22894,2.15,419,5,236,514,8.94,1,1,0,0
6786,3.48,330,14,25,258,9.44,0,0,1,0
24650,2.89,145,7,177,541,10.78,1,1,0,0
12190,2.98,271,9,368,183,13.17,0,0,0,0
8428,4.88,16,2,94,193,1.16,1,0,0,0
9681,2.55,279,11,414,350,8.67,0,1,0,0
9893,2.93,97,12,270,385,5.85,0,0,0,0
15661,3.53,451,13,323,134,12.58,1,1,0,0
17892,4.59,226,10,65,513,2.44,1,1,1,0
12643,3.25,462,10,430,269,13.69,0,1,1,0
12943,4.23,385,4,422,468,2.3,1,0,0,0
13472,4.57,242,8,361,414,1.8,0,1,1,0
15992,2.93,478,13,367,425,5.52,0,0,0,0
24042,3.18,200,13,334,344,14.92,1,0,0,0
14126,3.07,393,9,399,183,9.69,1,0,0,0
9869,4.5,436,14,471,220,0.88,1,1,1,0
10669,2.13,472,14,248,318,4.11,1,1,1,0
14538,2.93,178,9,201,509,2.66,0,0,0,0
13065,4.04,452,2,102,177,0.51,0,0,0,0
23918,3.7,269,12,164,540,7.97,0,0,1,0
13171,3.31,233,11,69,336,6.03,1,1,1,0
20696,3.62,111,10,443,90,9.39,0,1,1,0
5962,2.59,485,1,119,257,3.64,1,1,1,0
16851,3.29,487,10,362,472,12.55,0,0,0,0
22322,3.51,65,12,389,373,6.06,1,0,1,0
15979,4.7,337,13,239,476,7.5,0,0,1,0
22581,2.78,348,7,158,468,11.12,1,0,0,0
8296,4.6,436,13,397,345,2.91,1,1,0,0
17745,3.93,244,13,33,212,4.3,0,1,1,0
8730,2.06,244,13,32,357,2.74,1,1,0,0
16921,4.17,467,6,363,180,11.64,1,0,0,0
3126,2.11,447,11,269,483,1.91,0,0,0,0
8602,4.99,71,8,355,363,7.59,0,0,1,0
20575,4.62,356,14,431,356,11.37,1,1,0,0
22023,2.89,48,3,497,218,7.86,0,0,0,0
15581,2.77,495,2,191,300,7.88,0,0,0,0
